source,target,weight
abl1,arh,0
abl1,atp8a2,0
abl1,bcl2l11,0
abl1,bcr,0
abl1,casp-3,0
abl1,ccr5,0
abl1,cd33,0
abl1,cd4,0
abl1,cdc2,0
abl1,cdc25c,0
abl1,cdk5r2,0
abl1,cdkn1a,0
abl1,cdkn1b,0
abl1,cflar,0
abl1,chek2,0
abl1,chuk,0
abl1,cldn5,0
abl1,cxcr4,0
abl1,dnch1,0
abl1,egf,0
abl1,egfr,0
abl1,eif4ebp1,0
abl1,eif4g1,0
abl1,eif4g2,0
abl1,elf3,0
abl1,elf4,0
abl1,epha3,0
abl1,ern1,0
abl1,fadd,0
abl1,fpr1,0
abl1,gabarap,0
abl1,gapd,0
abl1,gas2,0
abl1,gclc,0
abl1,gng11,0
abl1,gsk3b,0
abl1,hdac9,0
abl1,hoxa1,0
abl1,hspca,0
abl1,ifnalpha,0
abl1,ifng,0
abl1,ikbkb,0
abl1,il2,0
abl1,lamp2,0
abl1,lck,1
abl1,map2k1,0
abl1,mapk14,0
abl1,mapk8,0
abl1,mdcr,0
abl1,msh2,0
abl1,mtb,0
abl1,pax2,0
abl1,pbx1,0
abl1,pdcd8,0
abl1,pik3c3,0
abl1,pik3ca,0
abl1,pitx2,0
abl1,pmaip1,0
abl1,prkaa2,0
abl1,prkar1a,0
abl1,pten,0
abl1,rab7,0
abl1,raptor,0
abl1,rheb,0
abl1,rorc,0
abl1,rps6kb1,0
abl1,sac,0
abl1,snx13,0
abl1,src,1
abl1,stk11,0
abl1,sts1,0
abl1,syt1,0
abl1,tgm2,0
abl1,tnf,0
abl1,tnfrsf5,0
abl1,tnfrsf6,0
abl1,tnfsf5,0
abl1,tsc1,0
abl1,ulk1,0
abl1,uvrag,0
arh,atp8a2,0
arh,bcl2l11,0
arh,bcr,0
arh,casp-3,0
arh,ccr5,0
arh,cd33,0
arh,cd4,0
arh,cdc2,0
arh,cdc25c,0
arh,cdk5r2,0
arh,cdkn1a,0
arh,cdkn1b,0
arh,cflar,0
arh,chek2,0
arh,chuk,0
arh,cldn5,0
arh,cxcr4,0
arh,dnch1,0
arh,egf,0
arh,egfr,0
arh,eif4ebp1,0
arh,eif4g1,0
arh,eif4g2,0
arh,elf3,0
arh,elf4,0
arh,epha3,0
arh,ern1,0
arh,fadd,0
arh,fpr1,0
arh,gabarap,0
arh,gapd,0
arh,gas2,0
arh,gclc,0
arh,gng11,0
arh,gsk3b,0
arh,hdac9,0
arh,hoxa1,0
arh,hspca,0
arh,ifnalpha,0
arh,ifng,0
arh,ikbkb,0
arh,il2,0
arh,lamp2,1
arh,lck,0
arh,map2k1,0
arh,mapk14,0
arh,mapk8,0
arh,mdcr,0
arh,msh2,0
arh,mtb,0
arh,pax2,0
arh,pbx1,0
arh,pdcd8,0
arh,pik3c3,0
arh,pik3ca,0
arh,pitx2,0
arh,pmaip1,0
arh,prkaa2,0
arh,prkar1a,0
arh,pten,0
arh,rab7,0
arh,raptor,0
arh,rheb,0
arh,rorc,0
arh,rps6kb1,0
arh,sac,1
arh,snx13,1
arh,src,0
arh,stk11,0
arh,sts1,0
arh,syt1,0
arh,tgm2,0
arh,tnf,0
arh,tnfrsf5,0
arh,tnfrsf6,0
arh,tnfsf5,0
arh,tsc1,0
arh,ulk1,0
arh,uvrag,0
atp8a2,bcl2l11,0
atp8a2,bcr,0
atp8a2,casp-3,0
atp8a2,ccr5,0
atp8a2,cd33,0
atp8a2,cd4,0
atp8a2,cdc2,0
atp8a2,cdc25c,0
atp8a2,cdk5r2,0
atp8a2,cdkn1a,0
atp8a2,cdkn1b,0
atp8a2,cflar,0
atp8a2,chek2,0
atp8a2,chuk,0
atp8a2,cldn5,0
atp8a2,cxcr4,0
atp8a2,dnch1,0
atp8a2,egf,0
atp8a2,egfr,0
atp8a2,eif4ebp1,0
atp8a2,eif4g1,0
atp8a2,eif4g2,0
atp8a2,elf3,0
atp8a2,elf4,0
atp8a2,epha3,0
atp8a2,ern1,0
atp8a2,fadd,0
atp8a2,fpr1,0
atp8a2,gabarap,0
atp8a2,gapd,0
atp8a2,gas2,0
atp8a2,gclc,0
atp8a2,gng11,0
atp8a2,gsk3b,0
atp8a2,hdac9,0
atp8a2,hoxa1,0
atp8a2,hspca,0
atp8a2,ifnalpha,0
atp8a2,ifng,0
atp8a2,ikbkb,0
atp8a2,il2,0
atp8a2,lamp2,0
atp8a2,lck,0
atp8a2,map2k1,0
atp8a2,mapk14,0
atp8a2,mapk8,0
atp8a2,mdcr,0
atp8a2,msh2,0
atp8a2,mtb,0
atp8a2,pax2,0
atp8a2,pbx1,0
atp8a2,pdcd8,0
atp8a2,pik3c3,0
atp8a2,pik3ca,0
atp8a2,pitx2,0
atp8a2,pmaip1,0
atp8a2,prkaa2,0
atp8a2,prkar1a,0
atp8a2,pten,0
atp8a2,rab7,0
atp8a2,raptor,0
atp8a2,rheb,0
atp8a2,rorc,0
atp8a2,rps6kb1,0
atp8a2,sac,0
atp8a2,snx13,0
atp8a2,src,0
atp8a2,stk11,0
atp8a2,sts1,0
atp8a2,syt1,0
atp8a2,tgm2,0
atp8a2,tnf,0
atp8a2,tnfrsf5,0
atp8a2,tnfrsf6,0
atp8a2,tnfsf5,0
atp8a2,tsc1,0
atp8a2,ulk1,0
atp8a2,uvrag,0
bcl2l11,bcr,0
bcl2l11,casp-3,0
bcl2l11,ccr5,0
bcl2l11,cd33,0
bcl2l11,cd4,0
bcl2l11,cdc2,0
bcl2l11,cdc25c,0
bcl2l11,cdk5r2,0
bcl2l11,cdkn1a,0
bcl2l11,cdkn1b,0
bcl2l11,cflar,0
bcl2l11,chek2,0
bcl2l11,chuk,0
bcl2l11,cldn5,0
bcl2l11,cxcr4,0
bcl2l11,dnch1,0
bcl2l11,egf,0
bcl2l11,egfr,0
bcl2l11,eif4ebp1,0
bcl2l11,eif4g1,0
bcl2l11,eif4g2,0
bcl2l11,elf3,0
bcl2l11,elf4,0
bcl2l11,epha3,0
bcl2l11,ern1,0
bcl2l11,fadd,0
bcl2l11,fpr1,0
bcl2l11,gabarap,0
bcl2l11,gapd,0
bcl2l11,gas2,0
bcl2l11,gclc,0
bcl2l11,gng11,0
bcl2l11,gsk3b,0
bcl2l11,hdac9,0
bcl2l11,hoxa1,0
bcl2l11,hspca,0
bcl2l11,ifnalpha,0
bcl2l11,ifng,0
bcl2l11,ikbkb,0
bcl2l11,il2,0
bcl2l11,lamp2,0
bcl2l11,lck,0
bcl2l11,map2k1,0
bcl2l11,mapk14,0
bcl2l11,mapk8,0
bcl2l11,mdcr,0
bcl2l11,msh2,0
bcl2l11,mtb,0
bcl2l11,pax2,0
bcl2l11,pbx1,0
bcl2l11,pdcd8,0
bcl2l11,pik3c3,0
bcl2l11,pik3ca,0
bcl2l11,pitx2,0
bcl2l11,pmaip1,0
bcl2l11,prkaa2,0
bcl2l11,prkar1a,0
bcl2l11,pten,0
bcl2l11,rab7,0
bcl2l11,raptor,0
bcl2l11,rheb,0
bcl2l11,rorc,0
bcl2l11,rps6kb1,0
bcl2l11,sac,0
bcl2l11,snx13,0
bcl2l11,src,0
bcl2l11,stk11,0
bcl2l11,sts1,0
bcl2l11,syt1,0
bcl2l11,tgm2,0
bcl2l11,tnf,0
bcl2l11,tnfrsf5,0
bcl2l11,tnfrsf6,0
bcl2l11,tnfsf5,0
bcl2l11,tsc1,0
bcl2l11,ulk1,0
bcl2l11,uvrag,0
bcr,casp-3,0
bcr,ccr5,0
bcr,cd33,0
bcr,cd4,0
bcr,cdc2,0
bcr,cdc25c,0
bcr,cdk5r2,0
bcr,cdkn1a,0
bcr,cdkn1b,0
bcr,cflar,0
bcr,chek2,0
bcr,chuk,0
bcr,cldn5,0
bcr,cxcr4,0
bcr,dnch1,0
bcr,egf,0
bcr,egfr,0
bcr,eif4ebp1,0
bcr,eif4g1,0
bcr,eif4g2,0
bcr,elf3,0
bcr,elf4,0
bcr,epha3,0
bcr,ern1,0
bcr,fadd,0
bcr,fpr1,0
bcr,gabarap,0
bcr,gapd,0
bcr,gas2,0
bcr,gclc,0
bcr,gng11,0
bcr,gsk3b,0
bcr,hdac9,0
bcr,hoxa1,0
bcr,hspca,0
bcr,ifnalpha,0
bcr,ifng,0
bcr,ikbkb,0
bcr,il2,0
bcr,lamp2,0
bcr,lck,0
bcr,map2k1,0
bcr,mapk14,0
bcr,mapk8,0
bcr,mdcr,0
bcr,msh2,0
bcr,mtb,0
bcr,pax2,0
bcr,pbx1,0
bcr,pdcd8,0
bcr,pik3c3,0
bcr,pik3ca,0
bcr,pitx2,0
bcr,pmaip1,0
bcr,prkaa2,0
bcr,prkar1a,0
bcr,pten,0
bcr,rab7,0
bcr,raptor,0
bcr,rheb,0
bcr,rorc,0
bcr,rps6kb1,0
bcr,sac,0
bcr,snx13,0
bcr,src,0
bcr,stk11,0
bcr,sts1,0
bcr,syt1,0
bcr,tgm2,0
bcr,tnf,0
bcr,tnfrsf5,0
bcr,tnfrsf6,0
bcr,tnfsf5,0
bcr,tsc1,0
bcr,ulk1,0
bcr,uvrag,0
casp-3,ccr5,0
casp-3,cd33,0
casp-3,cd4,0
casp-3,cdc2,0
casp-3,cdc25c,0
casp-3,cdk5r2,0
casp-3,cdkn1a,0
casp-3,cdkn1b,0
casp-3,cflar,0
casp-3,chek2,0
casp-3,chuk,0
casp-3,cldn5,0
casp-3,cxcr4,0
casp-3,dnch1,0
casp-3,egf,0
casp-3,egfr,0
casp-3,eif4ebp1,0
casp-3,eif4g1,0
casp-3,eif4g2,0
casp-3,elf3,0
casp-3,elf4,0
casp-3,epha3,0
casp-3,ern1,0
casp-3,fadd,0
casp-3,fpr1,0
casp-3,gabarap,0
casp-3,gapd,0
casp-3,gas2,0
casp-3,gclc,0
casp-3,gng11,0
casp-3,gsk3b,0
casp-3,hdac9,0
casp-3,hoxa1,0
casp-3,hspca,0
casp-3,ifnalpha,0
casp-3,ifng,0
casp-3,ikbkb,0
casp-3,il2,0
casp-3,lamp2,0
casp-3,lck,0
casp-3,map2k1,0
casp-3,mapk14,0
casp-3,mapk8,0
casp-3,mdcr,0
casp-3,msh2,0
casp-3,mtb,0
casp-3,pax2,0
casp-3,pbx1,0
casp-3,pdcd8,0
casp-3,pik3c3,0
casp-3,pik3ca,0
casp-3,pitx2,0
casp-3,pmaip1,0
casp-3,prkaa2,0
casp-3,prkar1a,0
casp-3,pten,0
casp-3,rab7,0
casp-3,raptor,0
casp-3,rheb,0
casp-3,rorc,0
casp-3,rps6kb1,0
casp-3,sac,0
casp-3,snx13,0
casp-3,src,0
casp-3,stk11,0
casp-3,sts1,0
casp-3,syt1,0
casp-3,tgm2,0
casp-3,tnf,0
casp-3,tnfrsf5,0
casp-3,tnfrsf6,0
casp-3,tnfsf5,0
casp-3,tsc1,0
casp-3,ulk1,0
casp-3,uvrag,0
ccr5,cd33,0
ccr5,cd4,1
ccr5,cdc2,0
ccr5,cdc25c,0
ccr5,cdk5r2,0
ccr5,cdkn1a,0
ccr5,cdkn1b,0
ccr5,cflar,0
ccr5,chek2,0
ccr5,chuk,0
ccr5,cldn5,0
ccr5,cxcr4,0
ccr5,dnch1,0
ccr5,egf,0
ccr5,egfr,0
ccr5,eif4ebp1,0
ccr5,eif4g1,0
ccr5,eif4g2,0
ccr5,elf3,0
ccr5,elf4,0
ccr5,epha3,0
ccr5,ern1,0
ccr5,fadd,1
ccr5,fpr1,0
ccr5,gabarap,1
ccr5,gapd,0
ccr5,gas2,0
ccr5,gclc,0
ccr5,gng11,0
ccr5,gsk3b,0
ccr5,hdac9,0
ccr5,hoxa1,0
ccr5,hspca,0
ccr5,ifnalpha,0
ccr5,ifng,0
ccr5,ikbkb,0
ccr5,il2,0
ccr5,lamp2,0
ccr5,lck,0
ccr5,map2k1,0
ccr5,mapk14,0
ccr5,mapk8,0
ccr5,mdcr,0
ccr5,msh2,0
ccr5,mtb,0
ccr5,pax2,0
ccr5,pbx1,0
ccr5,pdcd8,0
ccr5,pik3c3,0
ccr5,pik3ca,0
ccr5,pitx2,0
ccr5,pmaip1,0
ccr5,prkaa2,0
ccr5,prkar1a,0
ccr5,pten,0
ccr5,rab7,1
ccr5,raptor,0
ccr5,rheb,0
ccr5,rorc,0
ccr5,rps6kb1,0
ccr5,sac,0
ccr5,snx13,0
ccr5,src,0
ccr5,stk11,0
ccr5,sts1,0
ccr5,syt1,0
ccr5,tgm2,0
ccr5,tnf,0
ccr5,tnfrsf5,0
ccr5,tnfrsf6,0
ccr5,tnfsf5,0
ccr5,tsc1,0
ccr5,ulk1,0
ccr5,uvrag,1
cd33,cd4,0
cd33,cdc2,0
cd33,cdc25c,0
cd33,cdk5r2,0
cd33,cdkn1a,0
cd33,cdkn1b,0
cd33,cflar,0
cd33,chek2,0
cd33,chuk,0
cd33,cldn5,0
cd33,cxcr4,0
cd33,dnch1,0
cd33,egf,0
cd33,egfr,0
cd33,eif4ebp1,0
cd33,eif4g1,0
cd33,eif4g2,0
cd33,elf3,0
cd33,elf4,0
cd33,epha3,0
cd33,ern1,0
cd33,fadd,0
cd33,fpr1,0
cd33,gabarap,0
cd33,gapd,0
cd33,gas2,0
cd33,gclc,0
cd33,gng11,0
cd33,gsk3b,0
cd33,hdac9,0
cd33,hoxa1,0
cd33,hspca,0
cd33,ifnalpha,0
cd33,ifng,0
cd33,ikbkb,0
cd33,il2,0
cd33,lamp2,0
cd33,lck,0
cd33,map2k1,0
cd33,mapk14,0
cd33,mapk8,0
cd33,mdcr,0
cd33,msh2,0
cd33,mtb,0
cd33,pax2,0
cd33,pbx1,0
cd33,pdcd8,0
cd33,pik3c3,0
cd33,pik3ca,0
cd33,pitx2,0
cd33,pmaip1,0
cd33,prkaa2,0
cd33,prkar1a,0
cd33,pten,0
cd33,rab7,0
cd33,raptor,0
cd33,rheb,0
cd33,rorc,0
cd33,rps6kb1,0
cd33,sac,0
cd33,snx13,0
cd33,src,0
cd33,stk11,0
cd33,sts1,0
cd33,syt1,0
cd33,tgm2,0
cd33,tnf,0
cd33,tnfrsf5,0
cd33,tnfrsf6,0
cd33,tnfsf5,0
cd33,tsc1,0
cd33,ulk1,0
cd33,uvrag,0
cd4,cdc2,0
cd4,cdc25c,0
cd4,cdk5r2,0
cd4,cdkn1a,0
cd4,cdkn1b,0
cd4,cflar,0
cd4,chek2,0
cd4,chuk,0
cd4,cldn5,0
cd4,cxcr4,1
cd4,dnch1,0
cd4,egf,0
cd4,egfr,0
cd4,eif4ebp1,0
cd4,eif4g1,0
cd4,eif4g2,0
cd4,elf3,0
cd4,elf4,0
cd4,epha3,0
cd4,ern1,0
cd4,fadd,3
cd4,fpr1,0
cd4,gabarap,1
cd4,gapd,0
cd4,gas2,0
cd4,gclc,0
cd4,gng11,0
cd4,gsk3b,0
cd4,hdac9,0
cd4,hoxa1,0
cd4,hspca,0
cd4,ifnalpha,0
cd4,ifng,0
cd4,ikbkb,0
cd4,il2,0
cd4,lamp2,0
cd4,lck,0
cd4,map2k1,0
cd4,mapk14,0
cd4,mapk8,0
cd4,mdcr,0
cd4,msh2,0
cd4,mtb,0
cd4,pax2,0
cd4,pbx1,0
cd4,pdcd8,0
cd4,pik3c3,0
cd4,pik3ca,0
cd4,pitx2,0
cd4,pmaip1,0
cd4,prkaa2,0
cd4,prkar1a,0
cd4,pten,0
cd4,rab7,1
cd4,raptor,0
cd4,rheb,0
cd4,rorc,0
cd4,rps6kb1,0
cd4,sac,0
cd4,snx13,0
cd4,src,0
cd4,stk11,0
cd4,sts1,0
cd4,syt1,0
cd4,tgm2,0
cd4,tnf,1
cd4,tnfrsf5,0
cd4,tnfrsf6,0
cd4,tnfsf5,0
cd4,tsc1,0
cd4,ulk1,0
cd4,uvrag,1
cdc2,cdc25c,1
cdc2,cdk5r2,0
cdc2,cdkn1a,0
cdc2,cdkn1b,0
cdc2,cflar,0
cdc2,chek2,0
cdc2,chuk,0
cdc2,cldn5,0
cdc2,cxcr4,0
cdc2,dnch1,0
cdc2,egf,0
cdc2,egfr,0
cdc2,eif4ebp1,0
cdc2,eif4g1,0
cdc2,eif4g2,0
cdc2,elf3,0
cdc2,elf4,0
cdc2,epha3,0
cdc2,ern1,0
cdc2,fadd,0
cdc2,fpr1,0
cdc2,gabarap,1
cdc2,gapd,0
cdc2,gas2,0
cdc2,gclc,0
cdc2,gng11,0
cdc2,gsk3b,0
cdc2,hdac9,0
cdc2,hoxa1,0
cdc2,hspca,0
cdc2,ifnalpha,0
cdc2,ifng,0
cdc2,ikbkb,0
cdc2,il2,0
cdc2,lamp2,0
cdc2,lck,0
cdc2,map2k1,0
cdc2,mapk14,0
cdc2,mapk8,0
cdc2,mdcr,0
cdc2,msh2,0
cdc2,mtb,0
cdc2,pax2,0
cdc2,pbx1,0
cdc2,pdcd8,0
cdc2,pik3c3,0
cdc2,pik3ca,0
cdc2,pitx2,0
cdc2,pmaip1,0
cdc2,prkaa2,0
cdc2,prkar1a,0
cdc2,pten,0
cdc2,rab7,0
cdc2,raptor,0
cdc2,rheb,0
cdc2,rorc,0
cdc2,rps6kb1,0
cdc2,sac,0
cdc2,snx13,0
cdc2,src,0
cdc2,stk11,0
cdc2,sts1,0
cdc2,syt1,0
cdc2,tgm2,0
cdc2,tnf,0
cdc2,tnfrsf5,0
cdc2,tnfrsf6,0
cdc2,tnfsf5,0
cdc2,tsc1,0
cdc2,ulk1,1
cdc2,uvrag,0
cdc25c,cdk5r2,0
cdc25c,cdkn1a,0
cdc25c,cdkn1b,0
cdc25c,cflar,0
cdc25c,chek2,0
cdc25c,chuk,0
cdc25c,cldn5,0
cdc25c,cxcr4,0
cdc25c,dnch1,0
cdc25c,egf,0
cdc25c,egfr,0
cdc25c,eif4ebp1,0
cdc25c,eif4g1,0
cdc25c,eif4g2,0
cdc25c,elf3,0
cdc25c,elf4,0
cdc25c,epha3,0
cdc25c,ern1,0
cdc25c,fadd,0
cdc25c,fpr1,0
cdc25c,gabarap,0
cdc25c,gapd,0
cdc25c,gas2,0
cdc25c,gclc,0
cdc25c,gng11,0
cdc25c,gsk3b,0
cdc25c,hdac9,0
cdc25c,hoxa1,0
cdc25c,hspca,0
cdc25c,ifnalpha,0
cdc25c,ifng,0
cdc25c,ikbkb,0
cdc25c,il2,0
cdc25c,lamp2,0
cdc25c,lck,0
cdc25c,map2k1,0
cdc25c,mapk14,0
cdc25c,mapk8,0
cdc25c,mdcr,0
cdc25c,msh2,0
cdc25c,mtb,0
cdc25c,pax2,0
cdc25c,pbx1,0
cdc25c,pdcd8,0
cdc25c,pik3c3,0
cdc25c,pik3ca,0
cdc25c,pitx2,0
cdc25c,pmaip1,0
cdc25c,prkaa2,0
cdc25c,prkar1a,0
cdc25c,pten,0
cdc25c,rab7,0
cdc25c,raptor,0
cdc25c,rheb,0
cdc25c,rorc,0
cdc25c,rps6kb1,0
cdc25c,sac,0
cdc25c,snx13,0
cdc25c,src,0
cdc25c,stk11,0
cdc25c,sts1,0
cdc25c,syt1,0
cdc25c,tgm2,0
cdc25c,tnf,0
cdc25c,tnfrsf5,0
cdc25c,tnfrsf6,0
cdc25c,tnfsf5,0
cdc25c,tsc1,0
cdc25c,ulk1,0
cdc25c,uvrag,0
cdk5r2,cdkn1a,0
cdk5r2,cdkn1b,0
cdk5r2,cflar,0
cdk5r2,chek2,0
cdk5r2,chuk,0
cdk5r2,cldn5,0
cdk5r2,cxcr4,0
cdk5r2,dnch1,0
cdk5r2,egf,0
cdk5r2,egfr,0
cdk5r2,eif4ebp1,0
cdk5r2,eif4g1,0
cdk5r2,eif4g2,0
cdk5r2,elf3,0
cdk5r2,elf4,0
cdk5r2,epha3,0
cdk5r2,ern1,0
cdk5r2,fadd,0
cdk5r2,fpr1,0
cdk5r2,gabarap,0
cdk5r2,gapd,0
cdk5r2,gas2,0
cdk5r2,gclc,0
cdk5r2,gng11,0
cdk5r2,gsk3b,0
cdk5r2,hdac9,0
cdk5r2,hoxa1,0
cdk5r2,hspca,0
cdk5r2,ifnalpha,0
cdk5r2,ifng,0
cdk5r2,ikbkb,0
cdk5r2,il2,0
cdk5r2,lamp2,0
cdk5r2,lck,0
cdk5r2,map2k1,0
cdk5r2,mapk14,0
cdk5r2,mapk8,0
cdk5r2,mdcr,0
cdk5r2,msh2,0
cdk5r2,mtb,0
cdk5r2,pax2,0
cdk5r2,pbx1,0
cdk5r2,pdcd8,0
cdk5r2,pik3c3,0
cdk5r2,pik3ca,0
cdk5r2,pitx2,0
cdk5r2,pmaip1,0
cdk5r2,prkaa2,0
cdk5r2,prkar1a,0
cdk5r2,pten,0
cdk5r2,rab7,0
cdk5r2,raptor,0
cdk5r2,rheb,0
cdk5r2,rorc,0
cdk5r2,rps6kb1,0
cdk5r2,sac,0
cdk5r2,snx13,0
cdk5r2,src,0
cdk5r2,stk11,0
cdk5r2,sts1,0
cdk5r2,syt1,0
cdk5r2,tgm2,0
cdk5r2,tnf,0
cdk5r2,tnfrsf5,0
cdk5r2,tnfrsf6,0
cdk5r2,tnfsf5,0
cdk5r2,tsc1,0
cdk5r2,ulk1,0
cdk5r2,uvrag,0
cdkn1a,cdkn1b,0
cdkn1a,cflar,0
cdkn1a,chek2,0
cdkn1a,chuk,0
cdkn1a,cldn5,0
cdkn1a,cxcr4,0
cdkn1a,dnch1,0
cdkn1a,egf,0
cdkn1a,egfr,0
cdkn1a,eif4ebp1,0
cdkn1a,eif4g1,0
cdkn1a,eif4g2,0
cdkn1a,elf3,0
cdkn1a,elf4,0
cdkn1a,epha3,0
cdkn1a,ern1,0
cdkn1a,fadd,0
cdkn1a,fpr1,0
cdkn1a,gabarap,0
cdkn1a,gapd,0
cdkn1a,gas2,0
cdkn1a,gclc,0
cdkn1a,gng11,0
cdkn1a,gsk3b,0
cdkn1a,hdac9,0
cdkn1a,hoxa1,0
cdkn1a,hspca,0
cdkn1a,ifnalpha,0
cdkn1a,ifng,0
cdkn1a,ikbkb,0
cdkn1a,il2,0
cdkn1a,lamp2,0
cdkn1a,lck,0
cdkn1a,map2k1,0
cdkn1a,mapk14,0
cdkn1a,mapk8,0
cdkn1a,mdcr,0
cdkn1a,msh2,0
cdkn1a,mtb,0
cdkn1a,pax2,0
cdkn1a,pbx1,0
cdkn1a,pdcd8,0
cdkn1a,pik3c3,0
cdkn1a,pik3ca,0
cdkn1a,pitx2,0
cdkn1a,pmaip1,0
cdkn1a,prkaa2,0
cdkn1a,prkar1a,0
cdkn1a,pten,0
cdkn1a,rab7,0
cdkn1a,raptor,0
cdkn1a,rheb,0
cdkn1a,rorc,0
cdkn1a,rps6kb1,0
cdkn1a,sac,0
cdkn1a,snx13,0
cdkn1a,src,0
cdkn1a,stk11,0
cdkn1a,sts1,0
cdkn1a,syt1,0
cdkn1a,tgm2,0
cdkn1a,tnf,0
cdkn1a,tnfrsf5,0
cdkn1a,tnfrsf6,0
cdkn1a,tnfsf5,0
cdkn1a,tsc1,0
cdkn1a,ulk1,0
cdkn1a,uvrag,0
cdkn1b,cflar,0
cdkn1b,chek2,0
cdkn1b,chuk,0
cdkn1b,cldn5,0
cdkn1b,cxcr4,0
cdkn1b,dnch1,0
cdkn1b,egf,0
cdkn1b,egfr,0
cdkn1b,eif4ebp1,0
cdkn1b,eif4g1,0
cdkn1b,eif4g2,0
cdkn1b,elf3,0
cdkn1b,elf4,0
cdkn1b,epha3,0
cdkn1b,ern1,0
cdkn1b,fadd,0
cdkn1b,fpr1,0
cdkn1b,gabarap,0
cdkn1b,gapd,0
cdkn1b,gas2,0
cdkn1b,gclc,0
cdkn1b,gng11,0
cdkn1b,gsk3b,0
cdkn1b,hdac9,0
cdkn1b,hoxa1,0
cdkn1b,hspca,0
cdkn1b,ifnalpha,0
cdkn1b,ifng,0
cdkn1b,ikbkb,0
cdkn1b,il2,0
cdkn1b,lamp2,0
cdkn1b,lck,0
cdkn1b,map2k1,0
cdkn1b,mapk14,0
cdkn1b,mapk8,0
cdkn1b,mdcr,0
cdkn1b,msh2,0
cdkn1b,mtb,0
cdkn1b,pax2,0
cdkn1b,pbx1,0
cdkn1b,pdcd8,0
cdkn1b,pik3c3,0
cdkn1b,pik3ca,0
cdkn1b,pitx2,0
cdkn1b,pmaip1,0
cdkn1b,prkaa2,0
cdkn1b,prkar1a,0
cdkn1b,pten,0
cdkn1b,rab7,0
cdkn1b,raptor,0
cdkn1b,rheb,0
cdkn1b,rorc,0
cdkn1b,rps6kb1,0
cdkn1b,sac,0
cdkn1b,snx13,0
cdkn1b,src,0
cdkn1b,stk11,0
cdkn1b,sts1,0
cdkn1b,syt1,0
cdkn1b,tgm2,0
cdkn1b,tnf,0
cdkn1b,tnfrsf5,0
cdkn1b,tnfrsf6,0
cdkn1b,tnfsf5,0
cdkn1b,tsc1,0
cdkn1b,ulk1,0
cdkn1b,uvrag,0
cflar,chek2,0
cflar,chuk,0
cflar,cldn5,0
cflar,cxcr4,0
cflar,dnch1,0
cflar,egf,0
cflar,egfr,0
cflar,eif4ebp1,0
cflar,eif4g1,0
cflar,eif4g2,0
cflar,elf3,0
cflar,elf4,0
cflar,epha3,0
cflar,ern1,0
cflar,fadd,0
cflar,fpr1,0
cflar,gabarap,0
cflar,gapd,0
cflar,gas2,0
cflar,gclc,0
cflar,gng11,0
cflar,gsk3b,0
cflar,hdac9,0
cflar,hoxa1,0
cflar,hspca,0
cflar,ifnalpha,0
cflar,ifng,0
cflar,ikbkb,0
cflar,il2,0
cflar,lamp2,0
cflar,lck,0
cflar,map2k1,0
cflar,mapk14,0
cflar,mapk8,0
cflar,mdcr,0
cflar,msh2,0
cflar,mtb,0
cflar,pax2,0
cflar,pbx1,0
cflar,pdcd8,0
cflar,pik3c3,0
cflar,pik3ca,0
cflar,pitx2,0
cflar,pmaip1,0
cflar,prkaa2,0
cflar,prkar1a,0
cflar,pten,0
